13,CPLEX Default,par = 1.5 lookahead = 50,par = 1.5 lookahead = 100,par = 1.5 lookahead = 150,par = 1.5 lookahead = 200,par = 2.0 lookahead = 50,par = 2.0 lookahead = 100,par = 2.0 lookahead = 150,par = 2.0 lookahead = 200,par = 5.0 lookahead = 50,par = 5.0 lookahead = 100,par = 5.0 lookahead = 150,par = 5.0 lookahead = 200
../Dataset/ReducedLP/scpclr11_reduced.lp,1604.2516039999996,1479.507388,2137.6896260000003,1585.296337,1379.0725009999999,1464.338511,1608.102223,1479.903693,1470.529843,1349.9199800000001,1346.94043,1482.374353,1370.4439439999999
../Dataset/ReducedLP/scpclr11_reduced.lp,1567.083379,1429.3595,1301.7769050000002,1320.752411,1473.733458,1393.516273,2033.2619329999998,1803.3317690000001,1829.19676,1560.048988,1508.0123640000002,1710.647047,1716.217545
../Dataset/ReducedLP/scpclr11_reduced.lp,3024.690072,1396.701567,1599.563998,1351.556399,1499.655093,1648.312933,1521.252598,2151.353236,1783.2395609999999,1470.048912,1617.523834,1615.467517,1547.014303
../Dataset/ReducedLP/scpclr11_reduced.lp,1268.873633,1378.787011,1342.342202,1752.436745,1524.315911,1382.594265,1306.888789,1365.392694,1375.346785,1336.38545,1392.951319,1211.53199,1323.124859
../Dataset/ReducedLP/scpclr11_reduced.lp,1284.35075,1416.9965539999996,1436.480142,1906.8878370000002,1816.1520649999998,1762.585162,1818.067675,1648.490844,1515.915511,1845.5696039999998,1758.4289440000002,1750.966893,1819.54121
../Dataset/ReducedLP/scpclr11_reduced.lp,1413.874656,1668.246374,1719.2054489999998,1607.6970529999999,1711.418238,1550.5068449999999,1532.1904789999999,3230.3756559999997,1853.700954,1508.4256,1517.720342,1507.640898,1547.39345
../Dataset/ReducedLP/scpclr11_reduced.lp,1386.028523,1792.693878,1550.2009970000001,1577.30446,1419.719787,2134.873961,1473.8592,1468.840288,1493.445273,1428.246339,1731.391544,1401.2913199999998,1449.172558
../Dataset/ReducedLP/scpclr11_reduced.lp,1651.007369,1440.253206,1469.933687,1560.2375630000001,1418.935919,1607.6681839999999,1539.147015,1446.888756,1548.21455,1641.672386,1439.6809970000002,1341.7323720000002,1298.7686119999998
../Dataset/ReducedLP/scpd1_reduced.lp,0.971398,0.508872,0.5068159999999999,0.497648,0.500687,0.507811,0.507774,0.499184,0.501091,0.505849,0.50649,0.502212,0.499407
../Dataset/ReducedLP/scpd1_reduced.lp,0.8557790000000001,0.497492,0.498277,0.491403,0.496032,0.496745,0.49451000000000006,0.49234700000000003,0.49574700000000005,0.49683999999999995,0.49716800000000005,0.49298100000000006,0.500042
../Dataset/ReducedLP/scpd1_reduced.lp,0.4501310000000001,0.485479,0.490516,0.490913,0.493,0.482221,0.491779,0.489068,0.49215299999999995,0.483969,0.49459,0.48797299999999993,0.49398800000000004
../Dataset/ReducedLP/scpd1_reduced.lp,0.434192,0.473124,0.49226000000000003,0.490604,0.49886199999999997,0.471577,0.488915,0.49174700000000005,0.49993000000000004,0.47196000000000005,0.48976499999999995,0.489469,0.497978
../Dataset/ReducedLP/scpd1_reduced.lp,0.449256,0.486608,0.504959,0.502506,0.500219,0.487777,0.505193,0.501846,0.499754,0.48572200000000004,0.505811,0.50167,0.501181
../Dataset/ReducedLP/scpd1_reduced.lp,1.036398,0.427159,0.42446300000000003,0.430071,0.405904,0.42642299999999994,0.42306400000000005,0.423763,0.403244,0.428192,0.420824,0.42390600000000006,0.411941
../Dataset/ReducedLP/scpd1_reduced.lp,0.458614,0.49335,0.494237,0.49566499999999997,0.511293,0.49184300000000003,0.495212,0.490583,0.510338,0.492983,0.49438000000000004,0.49250600000000005,0.51174
../Dataset/ReducedLP/scpd1_reduced.lp,0.460355,0.478723,0.48205699999999996,0.48328000000000004,0.49662799999999996,0.47847700000000004,0.48018900000000003,0.47915699999999994,0.49279700000000004,0.48060200000000003,0.479836,0.482749,0.496496
../Dataset/ReducedLP/scpd1_reduced.lp,0.404586,0.44841,0.435384,0.439062,0.427903,0.43780399999999997,0.431312,0.437399,0.42904200000000003,0.43403,0.439609,0.432846,0.43321499999999996
../Dataset/ReducedLP/scpd1_reduced.lp,0.448625,0.487628,0.48400299999999996,0.49217,0.49242299999999994,0.485497,0.480513,0.483863,0.49290500000000004,0.47936599999999996,0.48216800000000004,0.483471,0.492291
../Dataset/ReducedLP/scpd2_reduced.lp,1.475644,1.086892,1.08464,1.155589,1.110464,1.100114,1.079225,1.11,1.109618,1.086616,1.090766,1.1103020000000001,1.105058
../Dataset/ReducedLP/scpd2_reduced.lp,2.065394,1.001545,0.987145,1.065917,1.194469,0.9874450000000001,0.993389,1.0256610000000002,1.030657,0.98706,0.9987370000000001,0.9551,0.9918319999999999
../Dataset/ReducedLP/scpd2_reduced.lp,0.883632,0.953511,0.970284,0.9820049999999999,1.0259989999999999,0.9537770000000001,0.9690139999999999,0.97055,1.047432,0.983453,0.988175,0.943232,0.980988
../Dataset/ReducedLP/scpd2_reduced.lp,0.8729459999999999,0.954687,0.9534100000000001,0.984058,0.981621,0.966756,0.96385,0.983876,0.9871489999999999,0.9890680000000001,0.966334,0.945235,0.9431360000000001
../Dataset/ReducedLP/scpd2_reduced.lp,0.933417,0.980268,1.0307110000000002,1.060287,1.0104899999999999,0.9602139999999999,0.9952280000000001,0.95252,1.001573,0.965276,0.9313110000000001,0.981599,0.990142
../Dataset/ReducedLP/scpd2_reduced.lp,1.842847,1.104745,1.123915,1.163282,0.993002,1.021958,1.098249,1.0072290000000002,0.9878389999999999,1.043389,1.080966,1.172301,1.043375
../Dataset/ReducedLP/scpd2_reduced.lp,0.96979,0.960002,1.070759,0.993607,1.044635,0.962442,1.0572629999999998,1.0323959999999999,1.068174,0.954781,0.9818790000000001,1.02945,1.045392
../Dataset/ReducedLP/scpd2_reduced.lp,0.8439260000000001,0.969894,0.9126780000000001,0.9148290000000001,0.897971,0.977894,0.9079889999999999,0.8914540000000001,0.887633,0.932932,0.906517,0.897674,0.908798
../Dataset/ReducedLP/scpd2_reduced.lp,0.858978,1.133598,1.01089,1.05039,1.042063,0.9703930000000001,1.007641,1.082742,1.0711540000000002,0.972108,0.972016,1.0046709999999999,1.056669
../Dataset/ReducedLP/scpd2_reduced.lp,1.009542,1.095968,1.12378,1.090781,1.080227,1.096668,1.094558,1.079709,1.106111,1.099666,1.09745,1.087992,1.116391
../Dataset/ReducedLP/scpd3_reduced.lp,1.496572,0.8360129999999999,0.78995,0.791524,0.751269,0.9170360000000001,0.783968,0.768374,0.763254,0.774407,0.739405,0.7749550000000001,0.772972
../Dataset/ReducedLP/scpd3_reduced.lp,1.439204,0.772454,0.8035329999999999,1.0113969999999999,0.816335,0.796505,0.798037,0.783413,0.7692140000000001,0.803632,0.785867,0.7922739999999999,0.765388
../Dataset/ReducedLP/scpd3_reduced.lp,1.317382,0.828792,0.764493,0.7599090000000001,0.730881,0.828441,0.757374,0.775219,0.806322,0.7535270000000001,0.761023,0.830276,0.758652
../Dataset/ReducedLP/scpd3_reduced.lp,0.707292,0.7364109999999999,0.742404,0.81266,0.931817,0.732638,0.750011,0.741626,0.749405,0.7536430000000001,0.7287600000000001,0.760519,0.748063
../Dataset/ReducedLP/scpd3_reduced.lp,0.714921,0.789562,0.7857770000000001,0.7609090000000001,0.913172,0.79614,0.7963180000000001,0.7909649999999999,0.8880889999999999,0.797665,0.796265,0.772686,0.8561040000000001
../Dataset/ReducedLP/scpd3_reduced.lp,1.152499,0.72223,0.730046,0.722669,0.736617,0.73617,0.743379,0.6994229999999999,0.710878,0.731363,0.7416550000000001,0.704567,0.699669
../Dataset/ReducedLP/scpd3_reduced.lp,0.751931,0.767316,0.785325,0.764504,0.90807,0.765296,0.7823180000000001,0.781177,0.7787189999999999,0.77317,0.8334159999999999,0.7915840000000001,0.8307
../Dataset/ReducedLP/scpd3_reduced.lp,0.673473,0.7559560000000001,0.784339,0.7641020000000001,0.787582,0.768586,0.812225,0.771209,0.774641,0.765093,0.797097,0.766737,0.780225
../Dataset/ReducedLP/scpd3_reduced.lp,0.720062,0.7639520000000001,0.77853,0.762338,0.759466,0.785533,0.778632,0.7557520000000001,0.753737,0.7568819999999999,0.7629130000000001,0.754783,0.759948
../Dataset/ReducedLP/scpd3_reduced.lp,0.7675390000000001,0.787615,0.81318,0.772,0.861727,0.786684,0.813646,0.781249,0.8686780000000001,0.777754,0.816656,0.772568,0.792568
../Dataset/ReducedLP/scpd4_reduced.lp,0.610991,0.80758,0.76972,0.741667,0.733049,0.8511340000000001,0.8615079999999999,0.807495,0.707375,0.715773,0.7919689999999999,0.6927479999999999,0.697433
../Dataset/ReducedLP/scpd4_reduced.lp,0.5398430000000001,0.617293,0.5903970000000001,0.585591,0.570012,0.604282,0.603942,0.587667,0.579192,0.601961,0.5912729999999999,0.581497,0.576637
../Dataset/ReducedLP/scpd4_reduced.lp,0.636706,0.777654,0.720263,0.674074,0.891655,0.802588,0.694086,0.8265030000000001,0.918391,0.787319,0.721268,0.726966,0.757707
../Dataset/ReducedLP/scpd4_reduced.lp,0.5604319999999999,0.6349640000000001,0.626155,0.6160939999999999,0.618731,0.632185,0.628416,0.6151979999999999,0.626115,0.633975,0.616174,0.615801,0.6233890000000001
../Dataset/ReducedLP/scpd4_reduced.lp,0.62655,0.671922,0.673194,0.6679970000000001,0.674922,0.687538,0.688999,0.681697,0.684296,0.673516,0.662637,0.660471,0.663582
../Dataset/ReducedLP/scpd4_reduced.lp,1.396409,0.652471,0.6582020000000001,0.659342,0.651582,0.656129,0.658996,0.647467,0.673849,0.651255,0.652151,0.64891,0.6487069999999999
../Dataset/ReducedLP/scpd4_reduced.lp,0.666682,0.735714,0.729388,0.75521,0.74012,0.734617,0.7186020000000001,0.735952,0.732132,0.736784,0.71299,0.723456,0.739202
../Dataset/ReducedLP/scpd4_reduced.lp,0.579721,0.640041,0.6201369999999999,0.622255,0.612686,0.645771,0.6193770000000001,0.617391,0.607275,0.6402770000000001,0.6207699999999999,0.6278859999999999,0.611172
../Dataset/ReducedLP/scpd4_reduced.lp,0.765203,0.801441,0.752717,0.708901,0.8967229999999999,0.850791,0.856294,0.856564,0.88033,0.780745,0.689248,0.832874,0.84788
../Dataset/ReducedLP/scpd4_reduced.lp,0.58007,0.6534220000000001,0.649025,0.659775,0.647753,0.651596,0.644297,0.6484989999999999,0.658562,0.649714,0.645413,0.659723,0.658326
../Dataset/ReducedLP/scpnre1_reduced.lp,13.526487,18.014070999999994,16.953070999999998,17.152424,19.094863,18.167573,17.845508,16.472535999999998,16.406967,16.882798,18.52252,12.965962,16.137441
../Dataset/ReducedLP/scpnre1_reduced.lp,25.274235,21.496717,21.647212,19.423032,16.565786,16.712184,16.210834,17.723731,16.337532,16.208405,14.797787,14.552245999999998,17.54867
../Dataset/ReducedLP/scpnre1_reduced.lp,25.313798,18.67202,18.224092000000002,16.05694,18.210234,15.735574,17.997170999999998,15.558919,17.955309,18.01409,17.363007,14.424394,16.007444
../Dataset/ReducedLP/scpnre1_reduced.lp,12.846271,14.769014000000002,16.562920000000002,16.195244,14.328979,14.533074,16.116011999999998,14.945670999999999,14.434543,13.760708,16.118744,15.855001999999999,14.254176000000001
../Dataset/ReducedLP/scpnre1_reduced.lp,13.556913,17.653907999999994,15.237475,15.034872,14.603501999999999,16.662743,16.105644,16.157092000000002,14.905323000000001,15.510542000000001,14.800385999999998,15.018127,13.134556
../Dataset/ReducedLP/scpnre1_reduced.lp,14.553582999999998,18.445246,16.543961,18.637883,19.60239,16.957807,15.666958,18.327731,18.063517,14.951258,16.12313,14.868085,15.093020000000001
../Dataset/ReducedLP/scpnre1_reduced.lp,14.278467,16.155737,18.02305,15.385657,16.17073,18.422186,16.239413,16.498075,13.603601000000001,16.246323,15.741388,14.87548,13.253623999999999
../Dataset/ReducedLP/scpnre1_reduced.lp,14.12808,17.385308,16.646735,18.765135,17.081142,15.988173000000002,16.658207,16.23749,14.887601,15.98351,15.560096,17.231869,15.872565
../Dataset/ReducedLP/scpnre1_reduced.lp,15.546692000000002,15.985307999999998,20.951088000000002,15.835505,19.639127,16.227041,18.168332999999997,15.873779999999998,16.844757,15.482541000000001,16.670298000000003,14.572277,14.476926999999998
../Dataset/ReducedLP/scpnre1_reduced.lp,12.625503,15.869054,15.438685000000001,15.807526000000001,19.012162,14.343159,15.982872,16.82592,17.809987,14.351728,13.931168,15.660105,15.385695000000002
../Dataset/ReducedLP/scpnre2_reduced.lp,184.243254,146.104799,176.022503,114.91846799999999,189.925553,227.49097799999998,131.083502,143.702465,132.848533,233.18818599999997,131.58472700000002,141.303315,158.126952
../Dataset/ReducedLP/scpnre2_reduced.lp,236.663566,251.682157,105.40733999999999,265.491346,184.87645700000002,195.595945,86.16703299999999,67.590267,90.678987,183.989573,103.694247,95.291652,127.53246999999999
../Dataset/ReducedLP/scpnre2_reduced.lp,166.51833100000005,107.733703,104.864379,155.354586,166.9359,279.05791800000003,84.34070799999999,154.42534799999999,139.64757600000002,116.12377,98.67004,199.72302,147.32660900000002
../Dataset/ReducedLP/scpnre2_reduced.lp,165.86448700000003,138.933823,192.62747099999999,185.299223,205.445075,48.580137,97.125214,103.181589,204.29343400000002,242.386517,176.680116,178.234877,100.997843
../Dataset/ReducedLP/scpnre2_reduced.lp,159.970849,210.702466,189.34223,95.30026600000001,60.017393000000006,176.879089,125.23508700000001,150.179648,180.050599,182.384885,131.60153799999998,113.021977,181.56331699999998
../Dataset/ReducedLP/scpnre2_reduced.lp,57.562387,278.680486,130.63486699999999,168.374636,186.06188600000002,87.250454,46.521737,222.847636,135.558022,130.31364399999998,174.560724,197.57106399999998,54.19244499999999
../Dataset/ReducedLP/scpnre2_reduced.lp,117.498866,77.230198,183.45265600000002,93.407531,185.067332,280.475773,110.318646,172.273293,188.195605,197.140353,92.06846,191.209047,162.43023200000002
../Dataset/ReducedLP/scpnre2_reduced.lp,137.236992,54.448964,78.441548,88.857924,83.218837,127.705675,53.610637,83.835536,116.769898,35.155674,100.795694,87.886629,181.288881
../Dataset/ReducedLP/scpnre2_reduced.lp,96.396807,279.171331,160.10651399999998,186.048544,180.717632,277.405428,164.963842,205.041499,164.078183,148.91166,139.99608899999998,179.39602,74.639222
../Dataset/ReducedLP/scpnre2_reduced.lp,185.008111,212.754251,193.342088,186.916303,131.461414,270.607626,56.07696800000001,153.639925,157.77261299999998,135.89478,162.370405,184.50182900000001,184.955733
../Dataset/ReducedLP/scpnre3_reduced.lp,17.10829,11.793841,6.895233999999999,18.372486,17.168341,10.534122,12.430906,29.381998,9.489587,19.018767,6.314918,6.828941,26.214665999999998
../Dataset/ReducedLP/scpnre3_reduced.lp,5.9451,8.30078,27.212688,8.757936,10.676012,9.340808,9.949301,33.397313,6.836208,6.949910000000001,6.645969,8.064285,20.582701
../Dataset/ReducedLP/scpnre3_reduced.lp,13.037253,30.490181,28.649187,27.197357,29.644768,20.382975,28.10388,25.854337,13.681007000000001,7.096181,19.259298,18.318720000000003,6.863803
../Dataset/ReducedLP/scpnre3_reduced.lp,6.7219570000000015,22.191371,20.637751,7.656994,11.666184,6.535531,25.104681,16.003541000000002,8.086752,17.642498,7.813619,23.143105,19.557607
../Dataset/ReducedLP/scpnre3_reduced.lp,8.200189,8.544621000000001,26.390271999999996,6.800477000000001,11.636808,7.978652,10.658622,7.158674,15.56414,7.302095,6.546696,10.291661,12.758830999999999
../Dataset/ReducedLP/scpnre3_reduced.lp,6.936071000000001,25.650224,18.675897,12.601981,13.533638,14.001932,7.164803,14.024995,14.622160000000001,7.623627000000001,9.948108,11.78616,12.653192
../Dataset/ReducedLP/scpnre3_reduced.lp,15.399603,10.301348,15.020187,12.07521,27.466007,16.730675,19.698398,8.49173,11.468063,12.692991000000001,9.777581,8.139215,6.562471
../Dataset/ReducedLP/scpnre3_reduced.lp,6.7816600000000005,19.856397,11.735007000000001,27.330011,25.559538,11.003607,30.160459000000003,7.207171000000001,12.500746000000001,25.708204000000002,9.29244,8.913058,9.456105
../Dataset/ReducedLP/scpnre3_reduced.lp,22.868883,35.172093,17.262082999999997,7.238815,10.913126,23.385256,9.861555000000001,22.234935999999998,14.660518,7.068134,6.385701,8.744837,16.028551999999998
../Dataset/ReducedLP/scpnre3_reduced.lp,7.489484,6.977382,19.150978,17.414949,26.670496999999997,6.630657000000001,12.051335,7.47755,9.280777,10.268321,8.317707,27.977590000000003,7.032734
