11,CPLEX Default,lunghezza crescente,score reduced costs somma crescente,score reduced costs medio crescente,lunghezza crescente duplicati in cima,score reduced costs somma crescente duplicati in cima,score reduced costs medio crescente duplicati in cima,score reduced costs somma decrescente,score reduced costs medio decrescente,score reduced costs somma decrescente duplicati in cima,score reduced costs medio decrescente duplicati in cima
../Dataset/ReducedLP/scpd3_reduced.lp,0.707292,0.7508020000000001,0.774529,0.746859,0.7287600000000001,0.749879,0.757657,0.756033,0.7549060000000001,0.7525229999999999,0.751815
../Dataset/ReducedLP/scpd3_reduced.lp,0.7675390000000001,0.773547,0.856773,0.852799,0.816656,0.835477,0.8362149999999999,0.798309,0.870416,0.8050149999999999,0.803605
../Dataset/ReducedLP/scpd3_reduced.lp,0.714921,0.749484,0.797107,0.793507,0.796265,0.815943,0.811823,0.8863110000000001,0.786118,0.847087,0.846843
../Dataset/ReducedLP/scpd4_reduced.lp,1.396409,0.647353,0.681148,0.683319,0.652151,0.6738689999999999,0.6688470000000001,0.656177,0.6665300000000001,0.6793140000000001,0.677532
../Dataset/ReducedLP/scpd4_reduced.lp,0.610991,1.20356,0.812046,0.820533,0.7919689999999999,0.809708,0.806607,0.819543,0.8266100000000001,0.89818,0.90286
../Dataset/ReducedLP/scpd4_reduced.lp,0.666682,0.729992,0.7562439999999999,0.757091,0.71299,0.73328,0.730525,0.728718,0.7491329999999999,0.728387,0.7313689999999999
../Dataset/ReducedLP/scpd4_reduced.lp,0.5398430000000001,0.57487,1.1056549999999998,1.106883,0.5912729999999999,0.6140100000000001,0.613282,0.595557,0.599565,0.6101479999999999,0.607142
../Dataset/ReducedLP/scpd4_reduced.lp,0.579721,0.627074,0.632147,0.630011,0.6207699999999999,0.640225,0.655569,0.631209,0.631707,0.628301,0.626991
../Dataset/ReducedLP/scpd4_reduced.lp,0.636706,0.748844,0.899021,0.895028,0.721268,0.732226,0.7342850000000001,0.721126,0.8619190000000001,0.962604,0.966098
../Dataset/ReducedLP/scpd4_reduced.lp,0.765203,0.788197,0.8214879999999999,0.8192450000000001,0.689248,1.3561299999999998,1.336717,0.729553,0.735338,0.713164,0.715072
