11,CPLEX Default,lunghezza crescente,score reduced costs somma crescente,score reduced costs medio crescente,lunghezza crescente duplicati in cima,score reduced costs somma crescente duplicati in cima,score reduced costs medio crescente duplicati in cima,score reduced costs somma decrescente,score reduced costs medio decrescente,score reduced costs somma decrescente duplicati in cima,score reduced costs medio decrescente duplicati in cima
../Dataset/ReducedLP/scpc3_reduced.lp,1.32051,0.38467399999999996,0.39161,0.391564,0.381653,0.384952,0.385683,0.382426,0.38566,0.389798,0.391331
../Dataset/ReducedLP/scpc3_reduced.lp,0.929154,0.9608459999999999,1.108166,0.580671,0.387313,0.392182,0.393587,0.4038,0.398967,0.385667,0.418286
../Dataset/ReducedLP/scpc3_reduced.lp,0.504285,0.532994,0.5497029999999999,0.5483779999999999,0.527017,0.539307,0.540633,0.5234810000000001,0.537706,0.5274760000000001,0.528749
../Dataset/ReducedLP/scpc3_reduced.lp,0.35581399999999996,0.377117,0.37565,0.377154,0.364634,0.38263,0.380699,0.368726,0.371906,0.375573,0.38097
../Dataset/ReducedLP/scpc3_reduced.lp,0.38509299999999996,0.391644,0.399204,0.395034,0.386594,0.397101,0.392082,0.389971,0.394949,0.39855,0.39716
../Dataset/ReducedLP/scpc3_reduced.lp,0.355459,0.394534,0.414162,0.417725,0.39171300000000003,0.411721,0.417412,0.388444,0.372869,0.393141,0.385169
../Dataset/ReducedLP/scpc3_reduced.lp,0.4005780000000001,0.443097,0.428724,0.430504,0.416472,1.129616,1.403056,0.411098,0.419301,0.420104,0.413602
../Dataset/ReducedLP/scpc3_reduced.lp,0.361836,0.385228,0.376977,0.375025,0.37664000000000003,0.378219,0.374245,0.392731,0.384161,0.380984,0.38636
../Dataset/ReducedLP/scpc3_reduced.lp,0.368286,0.382333,0.403309,0.394901,0.393374,0.402867,0.4152,0.735293,0.742996,0.4000510000000001,0.400408
../Dataset/ReducedLP/scpc3_reduced.lp,0.37269800000000003,0.396248,0.408563,0.409722,0.381216,0.42144,0.397935,0.395187,0.394971,0.400291,0.388575
../Dataset/ReducedLP/scpclr10_reduced.lp,18.606231,22.296194,17.37761,17.370655,22.853591,22.782852,22.787553,39.202106,26.968147,37.049342,37.045894
../Dataset/ReducedLP/scpclr10_reduced.lp,24.50374,16.527005,22.312087,22.255425,16.238994,16.248599,16.22249,24.571523000000006,19.439409,49.555711,49.686443
../Dataset/ReducedLP/scpclr10_reduced.lp,5.8600309999999975,10.554621000000001,8.651931,8.645103,9.257867,9.252663,9.251924,14.677866,13.702375,13.658422,13.661237
../Dataset/ReducedLP/scpclr10_reduced.lp,11.146887,14.304696,17.736489000000006,17.689905,15.608457000000001,15.627772,15.641637,15.671428,13.541386,42.950641,42.948932
../Dataset/ReducedLP/scpclr10_reduced.lp,10.803463,13.906942,20.570112,20.561721,13.5153,13.537678,13.508339,31.678007,23.044446,39.111752,39.130744
../Dataset/ReducedLP/scpclr10_reduced.lp,11.05233,18.362,22.624561,22.688524,17.694962,17.675334,17.663957999999994,23.413471,15.544522,31.241303,31.192524
../Dataset/ReducedLP/scpclr10_reduced.lp,21.458966,25.71994500000001,30.562471,30.591014,25.348000000000006,26.229428,26.190905,58.474474,45.381681,71.909263,71.991924
../Dataset/ReducedLP/scpclr10_reduced.lp,16.8886,20.656929,22.274125,22.276443,16.755437,16.774095000000006,16.762825,30.079612,24.593382,39.488249,39.511282
../Dataset/ReducedLP/scpclr10_reduced.lp,12.302688,13.306869,14.627615,14.610503,13.177535,13.171726,13.153731,32.232683,29.541276,22.923528,22.877735
../Dataset/ReducedLP/scpclr10_reduced.lp,6.298415,9.010434,7.803653,7.768492,9.106674,9.099516,9.107672,7.436258,7.283687,9.166884,9.153022
../Dataset/ReducedLP/scpclr11_reduced.lp,1268.873633,1378.52794,1925.765621,1926.002856,1378.787011,1375.385116,1374.299774,2220.437042,1496.579298,3601.0253299999995,3601.032067
../Dataset/ReducedLP/scpclr11_reduced.lp,1604.2516039999994,1265.247934,2240.388484,2236.422232,1262.3301960000001,1262.6138939999996,1262.635121,2400.68901,1798.971286,3562.0761270000007,3558.923794
../Dataset/ReducedLP/scpclr11_reduced.lp,1651.007369,1420.261735,3014.865015,3006.63779,1416.9965539999994,1418.053882,1415.580585,3601.031561,2173.541292000001,3601.022178,3601.0117210000008
../Dataset/ReducedLP/scpclr11_reduced.lp,1392.560093,1405.029675,2191.45901,2189.848436,1408.826876,1406.498289,1408.914002,2786.965933,1538.866249,3600.313736,3600.310339
../Dataset/ReducedLP/scpclr11_reduced.lp,1413.874656,1669.21166,2311.409748,2317.744576,1668.246374,1666.487631,1668.953885,3162.646924,1686.5879530000002,3600.312173,3600.315411
../Dataset/ReducedLP/scpclr11_reduced.lp,1329.4001779999999,1477.907324,2545.372736,2547.043007,1479.507388,1478.569621,1476.627868,2723.814445,2108.872657,3601.0141340000005,3600.312378
../Dataset/ReducedLP/scpclr11_reduced.lp,1386.028523,1801.8847859999998,2416.373018,2408.269444,1792.693878,1793.8251280000004,1802.40526,2959.979283,1715.0419510000004,3600.311971,3601.025934
../Dataset/ReducedLP/scpclr11_reduced.lp,3024.690072,1429.3567970000001,2366.788867,2369.846562,1429.3595,1427.330953,1428.304579,3314.946233,1982.257076,3600.311887,3601.036267
../Dataset/ReducedLP/scpclr11_reduced.lp,1284.35075,1441.798527,1997.350569,1999.240381,1440.253206,1439.823323,1444.813666,3600.5831780000008,1441.020754,3600.3121990000004,3600.321049
../Dataset/ReducedLP/scpclr11_reduced.lp,1567.083379,1401.448257,2780.056189,2769.499647,1396.701567,1400.475148,1396.369741,3264.2549710000008,1839.243363,3600.316492000001,3600.312083
../Dataset/ReducedLP/scpd1_reduced.lp,1.036398,0.407862,0.419375,0.41328,0.427159,0.442896,0.445046,0.430216,0.410784,0.425892,0.426439
../Dataset/ReducedLP/scpd1_reduced.lp,0.971398,1.016564,0.5103770000000001,0.509478,0.508872,0.525111,0.520305,0.50795,0.5019680000000001,0.524388,0.5240779999999999
../Dataset/ReducedLP/scpd1_reduced.lp,0.458614,0.500212,0.5095970000000001,0.507564,0.49335,0.508491,0.510744,0.514835,0.5085310000000001,0.511279,0.510882
../Dataset/ReducedLP/scpd1_reduced.lp,0.8557790000000001,0.49471499999999996,0.505818,0.504257,0.497492,0.5177649999999999,0.5111720000000001,0.511332,0.507541,0.5116689999999999,0.511141
../Dataset/ReducedLP/scpd1_reduced.lp,0.460355,0.482109,0.4926,0.488155,0.47872299999999995,0.501264,0.496359,0.500704,0.502213,0.493791,0.494252
../Dataset/ReducedLP/scpd1_reduced.lp,0.4501310000000001,0.48806099999999997,0.506184,0.50445,0.485479,0.503739,0.504872,0.495549,0.514626,0.5046970000000001,0.505829
../Dataset/ReducedLP/scpd1_reduced.lp,0.404586,0.4331680000000001,0.446068,0.445623,0.44841000000000003,1.104934,1.400648,0.440726,0.445608,0.445907,0.441088
../Dataset/ReducedLP/scpd1_reduced.lp,0.434192,0.50308,0.496715,0.496299,0.473124,0.4856720000000001,0.488408,0.500113,0.509003,0.489558,0.482505
../Dataset/ReducedLP/scpd1_reduced.lp,0.448625,0.48080900000000004,0.50166,0.4982720000000001,0.48762799999999995,0.497334,0.494058,0.503347,0.494171,0.49568,0.497408
../Dataset/ReducedLP/scpd1_reduced.lp,0.44925600000000004,0.504969,0.518696,0.5191439999999999,0.486608,0.502087,0.504003,0.5125609999999999,0.511637,0.503026,0.506739
../Dataset/ReducedLP/scpd2_reduced.lp,1.8428470000000001,1.132866,1.051907,1.055868,1.104745,1.118243,1.115877,1.087255,1.016644,1.042986,1.043021
../Dataset/ReducedLP/scpd2_reduced.lp,1.475644,1.683947,1.133903,1.123279,1.086892,1.104436,1.098564,1.083784,1.102164,1.080742,1.079356
../Dataset/ReducedLP/scpd2_reduced.lp,0.9697899999999999,1.013681,1.0200049999999998,1.014677,0.960002,0.979471,0.982368,1.020306,1.030707,1.03295,1.033351
../Dataset/ReducedLP/scpd2_reduced.lp,2.065394,1.046367,0.991373,0.988375,1.0015450000000001,1.020542,1.02255,1.088433,0.99624,1.008944,1.007296
../Dataset/ReducedLP/scpd2_reduced.lp,0.8439260000000001,1.0483360000000002,0.913185,0.916671,0.969894,1.002208,0.988184,0.944629,0.912604,0.911852,0.911499
../Dataset/ReducedLP/scpd2_reduced.lp,0.883632,0.989333,1.027031,1.027379,0.9535110000000001,0.973553,0.978486,1.03806,1.0093299999999998,0.986557,0.984316
../Dataset/ReducedLP/scpd2_reduced.lp,0.858978,1.162916,1.122769,1.122185,1.1335979999999999,1.997076,2.855758,1.021802,1.110762,1.017075,1.016241
../Dataset/ReducedLP/scpd2_reduced.lp,0.8729459999999999,0.9839870000000001,0.993509,0.984547,0.9546870000000001,0.974343,0.978874,0.989441,1.00005,0.971178,0.971746
../Dataset/ReducedLP/scpd2_reduced.lp,1.009542,1.105888,1.101032,1.104039,1.095968,1.110425,1.113194,1.10259,1.108718,1.11495,1.106877
../Dataset/ReducedLP/scpd2_reduced.lp,0.933417,0.976585,1.0087780000000002,1.011857,0.980268,0.980188,0.977708,0.984251,1.021732,0.999864,0.99859
../Dataset/ReducedLP/scpd3_reduced.lp,1.152499,0.729965,0.734725,0.729661,0.72223,0.741677,0.742905,0.742316,0.8846299999999999,0.763146,0.751478
../Dataset/ReducedLP/scpd3_reduced.lp,1.496572,1.288662,0.890357,0.8896870000000001,0.8360129999999999,0.89992,0.859031,0.915932,0.833522,0.787284,0.7839079999999999
../Dataset/ReducedLP/scpd3_reduced.lp,0.751931,0.781197,0.7923100000000001,0.7915270000000001,0.767316,0.794452,0.789225,0.746929,0.780983,0.76359,0.7666470000000001
../Dataset/ReducedLP/scpd3_reduced.lp,1.4392040000000001,0.771091,0.77488,0.7804439999999999,0.772454,0.794257,0.797146,0.816816,0.7777109999999999,0.784696,0.7891560000000001
../Dataset/ReducedLP/scpd3_reduced.lp,0.673473,0.757464,0.733243,0.738563,0.7559560000000001,0.7769699999999999,0.774274,0.7411399999999999,0.7422489999999999,0.750814,0.75145
../Dataset/ReducedLP/scpd3_reduced.lp,1.317382,0.799832,0.774397,0.771881,0.828792,0.852984,0.849668,0.766938,0.795042,0.781405,0.782265
../Dataset/ReducedLP/scpd3_reduced.lp,0.720062,0.7714989999999999,0.756142,0.75359,0.7639520000000001,0.933603,0.909762,0.786888,0.797005,0.777045,0.780261
../Dataset/ReducedLP/scpd3_reduced.lp,0.707292,0.8465870000000001,0.7516189999999999,0.756286,0.7364109999999999,0.7602300000000001,0.7606510000000001,0.8241879999999999,0.7516729999999999,0.740843,0.740954
../Dataset/ReducedLP/scpd3_reduced.lp,0.7675390000000001,0.882971,0.781143,0.774551,0.787615,0.813413,0.805451,0.805615,0.804218,0.813009,0.803952
../Dataset/ReducedLP/scpd3_reduced.lp,0.714921,0.774782,0.8277180000000001,0.8293860000000001,0.789562,0.8080470000000001,0.807612,0.794082,0.804342,0.831607,0.8247899999999999
../Dataset/ReducedLP/scpd4_reduced.lp,1.396409,0.655958,0.687681,0.689242,0.652471,0.670711,0.672517,0.672852,0.683771,0.672542,0.6760109999999999
../Dataset/ReducedLP/scpd4_reduced.lp,0.610991,1.3428719999999998,0.730039,0.717705,0.80758,0.700796,0.7051029999999999,0.802338,0.8367549999999999,0.862281,0.8625510000000001
../Dataset/ReducedLP/scpd4_reduced.lp,0.666682,0.717817,0.751359,0.747825,0.735714,0.756029,0.758329,0.7405109999999999,0.743101,0.728533,0.733871
../Dataset/ReducedLP/scpd4_reduced.lp,0.5398430000000001,0.575679,0.5979979999999999,0.598533,0.617293,0.638891,0.634062,0.5815229999999999,0.611935,0.606171,0.6080760000000001
../Dataset/ReducedLP/scpd4_reduced.lp,0.579721,0.6202840000000001,0.6341220000000001,0.635463,0.640041,0.66481,0.665247,0.629479,0.651884,0.6615310000000001,0.656704
../Dataset/ReducedLP/scpd4_reduced.lp,0.636706,0.675551,0.882367,0.8821040000000001,0.777654,0.793538,0.7990470000000001,0.8982600000000001,0.8374090000000001,0.694131,0.693493
